"day","time_start","time_end","origin_sta","destination_sta","load"
weekday,01:00,02:00,62000002,50000005,2048.588463
weekday,01:00,02:00,50000005,62000002,4340.066110
weekday,01:00,02:00,62000002,50000006,4215.922892
weekday,01:00,02:00,50000006,62000002,4457.819456
weekday,01:00,02:00,62000002,50000007,2336.163317
weekday,01:00,02:00,50000007,62000002,4220.029701
weekday,01:00,02:00,62000002,50000008,3841.483514
weekday,01:00,02:00,50000008,62000002,3681.058433
weekday,01:00,02:00,62000002,50000009,2350.419136
weekday,01:00,02:00,50000009,62000002,3314.260605
weekday,01:00,02:00,62000003,50000001,2099.663959
weekday,01:00,02:00,50000001,62000003,3575.261488
weekday,01:00,02:00,62000003,50000002,3068.236375
weekday,01:00,02:00,50000002,62000003,5569.384899
weekday,01:00,02:00,62000003,50000003,2496.535605
weekday,01:00,02:00,50000003,62000003,3362.923303
weekday,01:00,02:00,62000003,50000004,4178.747183
weekday,01:00,02:00,50000004,62000003,4606.072250
weekday,01:00,02:00,62000003,50000005,2718.973534
weekday,01:00,02:00,50000005,62000003,2244.907074
weekday,01:00,02:00,62000003,50000006,3836.531234
weekday,01:00,02:00,50000006,62000003,2005.835079
weekday,01:00,02:00,62000003,50000007,4256.362159
weekday,01:00,02:00,50000007,62000003,3618.404974
weekday,01:00,02:00,62000003,50000008,1688.233191
weekday,01:00,02:00,50000008,62000003,3368.700048
weekday,01:00,02:00,62000003,50000009,1763.560464
weekday,01:00,02:00,50000009,62000003,2649.898997
weekday,01:00,02:00,62000004,50000001,2188.490042
weekday,01:00,02:00,50000001,62000004,2034.814615
weekday,01:00,02:00,62000004,50000002,2449.494046
weekday,01:00,02:00,50000002,62000004,3828.047396
weekday,01:00,02:00,62000004,50000003,2460.873782
weekday,01:00,02:00,50000003,62000004,2642.725837
weekday,01:00,02:00,62000004,50000004,3386.092025
weekday,01:00,02:00,50000004,62000004,2064.882926
weekday,01:00,02:00,62000004,50000005,4633.731506
weekday,01:00,02:00,50000005,62000004,3205.657849
weekday,01:00,02:00,62000004,50000006,2130.801729
weekday,01:00,02:00,50000006,62000004,2568.282820
weekday,01:00,02:00,62000004,50000007,2700.659747
weekday,01:00,02:00,50000007,62000004,3758.126001
weekday,01:00,02:00,62000004,50000008,6216.243204
weekday,01:00,02:00,50000008,62000004,2480.740080
weekday,01:00,02:00,62000004,50000009,2718.112328
weekday,01:00,02:00,50000009,62000004,3163.750249
weekday,01:00,02:00,62000005,50000001,3277.833862
weekday,01:00,02:00,50000001,62000005,4701.468493
weekday,01:00,02:00,62000005,50000002,1868.092686
weekday,01:00,02:00,50000002,62000005,1877.983558
weekday,01:00,02:00,62000005,50000003,4034.864992
weekday,01:00,02:00,50000003,62000005,3072.196091
weekday,01:00,02:00,62000005,50000004,3014.831433
weekday,01:00,02:00,50000004,62000005,3315.300588
weekday,01:00,02:00,62000005,50000005,1991.915509
weekday,01:00,02:00,50000005,62000005,5387.602695
weekday,01:00,02:00,62000005,50000006,2854.197714
weekday,01:00,02:00,50000006,62000005,4470.887342
weekday,01:00,02:00,62000005,50000007,3186.055600
weekday,01:00,02:00,50000007,62000005,3476.415626
weekday,01:00,02:00,62000005,50000008,2160.030997
weekday,01:00,02:00,50000008,62000005,2747.215739
weekday,01:00,02:00,62000005,50000009,2451.162147
weekday,01:00,02:00,50000009,62000005,3515.695927
weekday,01:00,02:00,62000001,62000001,28608.946626
weekday,01:00,02:00,62000002,62000002,30554.682474
weekday,01:00,02:00,62000003,62000003,30673.544408
weekday,01:00,02:00,62000004,62000004,22641.529363
weekday,01:00,02:00,62000005,62000005,33504.781119
weekday,01:00,02:00,50000001,50000001,23667.040668
weekday,01:00,02:00,50000002,50000002,22584.895832
weekday,01:00,02:00,50000003,50000003,25292.457640
weekday,01:00,02:00,50000004,50000004,24407.525156
weekday,01:00,02:00,50000005,50000005,21146.521918
weekday,01:00,02:00,50000006,50000006,23917.179487
weekday,01:00,02:00,50000007,50000007,23118.700172
weekday,01:00,02:00,50000008,50000008,25481.887320
weekday,01:00,02:00,50000009,50000009,25306.307816
weekday,02:00,03:00,62000001,50000001,2094.401577
weekday,02:00,03:00,50000001,62000001,3308.476735
weekday,02:00,03:00,62000001,50000002,1915.936479
weekday,02:00,03:00,50000002,62000001,3549.186717
weekday,02:00,03:00,62000001,50000003,2544.781591
weekday,02:00,03:00,50000003,62000001,3300.047750
weekday,02:00,03:00,62000001,50000004,1980.423938
weekday,02:00,03:00,50000004,62000001,3619.469360
weekday,02:00,03:00,62000001,50000005,1705.222745
weekday,02:00,03:00,50000005,62000001,2666.887893
weekday,02:00,03:00,62000001,50000006,3142.884375
weekday,02:00,03:00,50000006,62000001,2492.579674
weekday,02:00,03:00,62000001,50000007,2879.164179
weekday,02:00,03:00,50000007,62000001,2056.598990
weekday,02:00,03:00,62000001,50000008,2123.395805
weekday,02:00,03:00,50000008,62000001,3823.948381
weekday,02:00,03:00,62000001,50000009,1687.089941
weekday,02:00,03:00,50000009,62000001,3031.507364
weekday,02:00,03:00,62000002,50000001,2535.623696
weekday,02:00,03:00,50000001,62000002,3895.095623
weekday,02:00,03:00,62000002,50000002,3259.199513
weekday,02:00,03:00,50000002,62000002,5883.526116
weekday,02:00,03:00,62000002,50000003,2001.550305
weekday,02:00,03:00,50000003,62000002,3619.758214
weekday,02:00,03:00,62000002,50000004,2208.327045
weekday,02:00,03:00,50000004,62000002,3022.477845
weekday,02:00,03:00,62000002,50000005,1656.199374
weekday,02:00,03:00,50000005,62000002,1990.498900
weekday,02:00,03:00,62000002,50000006,3393.564860
weekday,02:00,03:00,50000006,62000002,2106.571190
weekday,02:00,03:00,62000002,50000007,4194.941334
weekday,02:00,03:00,50000007,62000002,3364.137221
weekday,02:00,03:00,62000002,50000008,2784.873093
weekday,02:00,03:00,50000008,62000002,3973.567025
weekday,02:00,03:00,62000002,50000009,1716.353129
weekday,02:00,03:00,50000009,62000002,2643.477747
weekday,02:00,03:00,62000003,50000001,1711.601309
weekday,02:00,03:00,50000001,62000003,2073.073542
weekday,02:00,03:00,62000003,50000002,1855.967819
weekday,02:00,03:00,50000002,62000003,3033.272469
weekday,02:00,03:00,62000003,50000003,3137.465040
weekday,02:00,03:00,50000003,62000003,3210.810814
weekday,02:00,03:00,62000003,50000004,2548.137489
weekday,02:00,03:00,50000004,62000003,2412.681325
weekday,02:00,03:00,62000003,50000005,3144.057299
weekday,02:00,03:00,50000005,62000003,3496.601668
weekday,02:00,03:00,62000003,50000006,2867.386474
weekday,02:00,03:00,50000006,62000003,3107.153414
weekday,02:00,03:00,62000003,50000007,1992.536205
weekday,02:00,03:00,50000007,62000003,3567.668625
weekday,02:00,03:00,62000003,50000008,4067.641316
weekday,02:00,03:00,50000008,62000003,1985.660581
weekday,02:00,03:00,62000003,50000009,3358.679421
weekday,02:00,03:00,50000009,62000003,2254.986186
weekday,02:00,03:00,62000004,50000001,3581.340570
weekday,02:00,03:00,50000001,62000004,2103.896113
weekday,02:00,03:00,62000004,50000002,2374.303402
weekday,02:00,03:00,50000002,62000004,2102.368253
weekday,02:00,03:00,62000004,50000003,3383.607594
weekday,02:00,03:00,50000003,62000004,3828.138451
weekday,02:00,03:00,62000004,50000004,4475.565544
weekday,02:00,03:00,50000004,62000004,2530.462018
weekday,02:00,03:00,62000004,50000005,2010.988212
weekday,02:00,03:00,50000005,62000004,2740.349482
weekday,02:00,03:00,62000004,50000006,2254.335504
weekday,02:00,03:00,50000006,62000004,2711.465880
weekday,02:00,03:00,62000004,50000007,1898.477330
weekday,02:00,03:00,50000007,62000004,4555.168387
weekday,02:00,03:00,62000004,50000008,2466.370203
weekday,02:00,03:00,50000008,62000004,3146.868931
weekday,02:00,03:00,62000004,50000009,2760.521932
weekday,02:00,03:00,50000009,62000004,3449.844298
weekday,02:00,03:00,62000005,50000001,2604.156684
weekday,02:00,03:00,50000001,62000005,3740.522384
weekday,02:00,03:00,62000005,50000002,3039.729846
weekday,02:00,03:00,50000002,62000005,2162.103927
weekday,02:00,03:00,62000005,50000003,2221.826588
weekday,02:00,03:00,50000003,62000005,2263.655461
weekday,02:00,03:00,62000005,50000004,2184.477816
weekday,02:00,03:00,50000004,62000005,3445.551906
weekday,02:00,03:00,62000005,50000005,3723.987190
weekday,02:00,03:00,50000005,62000005,5142.033969
weekday,02:00,03:00,62000005,50000006,2601.519342
weekday,02:00,03:00,50000006,62000005,2136.800978
weekday,02:00,03:00,62000005,50000007,3050.070518
weekday,02:00,03:00,50000007,62000005,4092.273901
weekday,02:00,03:00,62000005,50000008,4298.626380
weekday,02:00,03:00,50000008,62000005,3000.462729
weekday,02:00,03:00,62000005,50000009,2098.823331
weekday,02:00,03:00,50000009,62000005,2399.621945
weekday,02:00,03:00,62000001,62000001,33554.402231
weekday,02:00,03:00,62000002,62000002,32527.477533
weekday,02:00,03:00,62000003,62000003,26237.436250
weekday,02:00,03:00,62000004,62000004,27742.051522
weekday,02:00,03:00,62000005,62000005,28338.809503
weekday,02:00,03:00,50000001,50000001,23185.059441
weekday,02:00,03:00,50000002,50000002,21493.679577
weekday,02:00,03:00,50000003,50000003,22845.820429
weekday,02:00,03:00,50000004,50000004,24145.289378
weekday,02:00,03:00,50000005,50000005,21983.082908
weekday,02:00,03:00,50000006,50000006,27484.119419
weekday,02:00,03:00,50000007,50000007,22158.342444
weekday,02:00,03:00,50000008,50000008,25589.399150
weekday,02:00,03:00,50000009,50000009,23621.030215
weekday,03:00,04:00,62000001,50000001,2027.247649
weekday,03:00,04:00,50000001,62000001,2167.747480
weekday,03:00,04:00,62000001,50000002,2047.574256
weekday,03:00,04:00,50000002,62000001,2852.898052
weekday,03:00,04:00,62000001,50000003,1609.626767
weekday,03:00,04:00,50000003,62000001,2591.041460
weekday,03:00,04:00,62000001,50000004,2716.085222
weekday,03:00,04:00,50000004,62000001,5450.398679
weekday,03:00,04:00,62000001,50000005,1608.493950
weekday,03:00,04:00,50000005,62000001,2052.085020
weekday,03:00,04:00,62000001,50000006,4115.461334
weekday,03:00,04:00,50000006,62000001,3008.753043
weekday,03:00,04:00,62000001,50000007,1645.953533
weekday,03:00,04:00,50000007,62000001,4662.827143
weekday,03:00,04:00,62000001,50000008,3338.498562
weekday,03:00,04:00,50000008,62000001,2604.429794
weekday,03:00,04:00,62000001,50000009,1797.194312
weekday,03:00,04:00,50000009,62000001,2840.225023
weekday,03:00,04:00,62000002,50000001,3524.521113
weekday,03:00,04:00,50000001,62000002,3378.856762
weekday,03:00,04:00,62000002,50000002,2456.715426
weekday,03:00,04:00,50000002,62000002,2917.134683
weekday,03:00,04:00,62000002,50000003,3066.857933
weekday,03:00,04:00,50000003,62000002,2813.946218
weekday,03:00,04:00,62000002,50000004,3947.286581
weekday,03:00,04:00,50000004,62000002,1934.413236
weekday,03:00,04:00,62000002,50000005,2913.276350
weekday,03:00,04:00,50000005,62000002,2933.036788
weekday,03:00,04:00,62000002,50000006,1760.472250
weekday,03:00,04:00,50000006,62000002,5211.986714
weekday,03:00,04:00,62000002,50000007,3143.906340
weekday,03:00,04:00,50000007,62000002,3176.767830
weekday,03:00,04:00,62000002,50000008,1912.599566
weekday,03:00,04:00,50000008,62000002,4679.593850
weekday,03:00,04:00,62000002,50000009,3086.171885
weekday,03:00,04:00,50000009,62000002,4291.628561
weekday,03:00,04:00,62000003,50000001,3899.911059
weekday,03:00,04:00,50000001,62000003,3122.555760
weekday,03:00,04:00,62000003,50000002,2565.423231
weekday,03:00,04:00,50000002,62000003,1967.400928
weekday,03:00,04:00,62000003,50000003,4144.835014
weekday,03:00,04:00,50000003,62000003,2319.689438
weekday,03:00,04:00,62000003,50000004,2534.559488
weekday,03:00,04:00,50000004,62000003,2889.334239
weekday,03:00,04:00,62000003,50000005,1888.718862
weekday,03:00,04:00,50000005,62000003,2608.261253
weekday,03:00,04:00,62000003,50000006,1644.674615
weekday,03:00,04:00,50000006,62000003,4185.521817
weekday,03:00,04:00,62000003,50000007,1815.140035
weekday,03:00,04:00,50000007,62000003,3255.554180
weekday,03:00,04:00,62000003,50000008,2504.784201
weekday,03:00,04:00,50000008,62000003,4205.963600
weekday,03:00,04:00,62000003,50000009,2349.876573
weekday,03:00,04:00,50000009,62000003,3882.640004
weekday,03:00,04:00,62000004,50000001,3090.347369
weekday,03:00,04:00,50000001,62000004,1905.928727
weekday,03:00,04:00,62000004,50000002,3773.255192
weekday,03:00,04:00,50000002,62000004,2391.415226
weekday,03:00,04:00,62000004,50000003,4008.132377
weekday,03:00,04:00,50000003,62000004,3325.074035
weekday,03:00,04:00,62000004,50000004,3163.231213
weekday,03:00,04:00,50000004,62000004,2765.199679
weekday,03:00,04:00,62000004,50000005,4996.547478
weekday,03:00,04:00,50000005,62000004,2699.846260
weekday,03:00,04:00,62000004,50000006,4851.072661
weekday,03:00,04:00,50000006,62000004,2047.671832
weekday,03:00,04:00,62000004,50000007,3358.236740
weekday,03:00,04:00,50000007,62000004,2429.297817
weekday,03:00,04:00,62000004,50000008,3778.388924
weekday,03:00,04:00,50000008,62000004,2062.349177
weekday,03:00,04:00,62000004,50000009,3167.481915
weekday,03:00,04:00,50000009,62000004,2570.350014
weekday,03:00,04:00,62000005,50000001,2766.894869
weekday,03:00,04:00,50000001,62000005,3914.208109
weekday,03:00,04:00,62000005,50000002,2149.586351
weekday,03:00,04:00,50000002,62000005,3024.171558
weekday,03:00,04:00,62000005,50000003,2009.080756
weekday,03:00,04:00,50000003,62000005,3753.091909
weekday,03:00,04:00,62000005,50000004,5865.814546
weekday,03:00,04:00,50000004,62000005,2576.364278
weekday,03:00,04:00,62000005,50000005,3955.525048
weekday,03:00,04:00,50000005,62000005,4311.833701
weekday,03:00,04:00,62000005,50000006,1905.066990
weekday,03:00,04:00,50000006,62000005,1942.595176
weekday,03:00,04:00,62000005,50000007,4400.170883
weekday,03:00,04:00,50000007,62000005,2727.965763
weekday,03:00,04:00,62000005,50000008,2379.077802
weekday,03:00,04:00,50000008,62000005,2961.848632
weekday,03:00,04:00,62000005,50000009,2347.946471
weekday,03:00,04:00,50000009,62000005,2583.063732
weekday,03:00,04:00,62000001,62000001,33103.270109
weekday,03:00,04:00,62000002,62000002,31304.557197
weekday,03:00,04:00,62000003,62000003,30867.998140
weekday,03:00,04:00,62000004,62000004,13789.438898
weekday,03:00,04:00,62000005,62000005,25794.979142
weekday,03:00,04:00,50000001,50000001,26598.625221
weekday,03:00,04:00,50000002,50000002,25618.534009
weekday,03:00,04:00,50000003,50000003,25814.689789
weekday,03:00,04:00,50000004,50000004,28390.266940
weekday,03:00,04:00,50000005,50000005,26536.498665
weekday,03:00,04:00,50000006,50000006,23659.219268
weekday,03:00,04:00,50000007,50000007,23889.994799
weekday,03:00,04:00,50000008,50000008,23178.164003
weekday,03:00,04:00,50000009,50000009,22359.763820
weekday,04:00,05:00,62000001,50000001,3560.226038
weekday,04:00,05:00,50000001,62000001,2361.235788
weekday,04:00,05:00,62000001,50000002,2703.405072
weekday,04:00,05:00,50000002,62000001,5428.003388
weekday,04:00,05:00,62000001,50000003,3853.685257
weekday,04:00,05:00,50000003,62000001,2909.677893
weekday,04:00,05:00,62000001,50000004,2077.595625
weekday,04:00,05:00,50000004,62000001,3395.234457
weekday,04:00,05:00,62000001,50000005,3521.591635
weekday,04:00,05:00,50000005,62000001,4640.111053
weekday,04:00,05:00,62000001,50000006,3155.086104
weekday,04:00,05:00,50000006,62000001,3420.360979
weekday,04:00,05:00,62000001,50000007,3377.524571
weekday,04:00,05:00,50000007,62000001,1975.812515
weekday,04:00,05:00,62000001,50000008,2145.433065
weekday,04:00,05:00,50000008,62000001,3120.623743
weekday,04:00,05:00,62000001,50000009,2540.744637
weekday,04:00,05:00,50000009,62000001,3074.749743
weekday,04:00,05:00,62000002,50000001,3091.110605
weekday,04:00,05:00,50000001,62000002,2972.806876
weekday,04:00,05:00,62000002,50000002,4902.343230
weekday,04:00,05:00,50000002,62000002,2251.117675
weekday,04:00,05:00,62000002,50000003,3669.177119
weekday,04:00,05:00,50000003,62000002,2611.095048
weekday,04:00,05:00,62000002,50000004,1663.340771
weekday,04:00,05:00,50000004,62000002,3231.798002
weekday,04:00,05:00,62000002,50000005,4486.735970
weekday,04:00,05:00,50000005,62000002,2907.868761
weekday,04:00,05:00,62000002,50000006,4753.187732
weekday,04:00,05:00,50000006,62000002,3474.332004
weekday,04:00,05:00,62000002,50000007,2189.058388
weekday,04:00,05:00,50000007,62000002,4426.787302
weekday,04:00,05:00,62000002,50000008,3951.419638
weekday,04:00,05:00,50000008,62000002,2974.142089
weekday,04:00,05:00,62000002,50000009,5612.395907
weekday,04:00,05:00,50000009,62000002,4559.941442
weekday,04:00,05:00,62000003,50000001,2904.645128
weekday,04:00,05:00,50000001,62000003,2109.794461
weekday,04:00,05:00,62000003,50000002,3283.662459
weekday,04:00,05:00,50000002,62000003,2767.228243
weekday,04:00,05:00,62000003,50000003,4335.281640
weekday,04:00,05:00,50000003,62000003,2858.985400
weekday,04:00,05:00,62000003,50000004,3110.985659
weekday,04:00,05:00,50000004,62000003,2000.489063
weekday,04:00,05:00,62000003,50000005,2110.406357
weekday,04:00,05:00,50000005,62000003,5471.979238
weekday,04:00,05:00,62000003,50000006,2623.009182
weekday,04:00,05:00,50000006,62000003,2886.471369
weekday,04:00,05:00,62000003,50000007,3962.746058
weekday,04:00,05:00,50000007,62000003,2831.399851
weekday,04:00,05:00,62000003,50000008,2939.248120
weekday,04:00,05:00,50000008,62000003,3010.889991
weekday,04:00,05:00,62000003,50000009,2323.206593
weekday,04:00,05:00,50000009,62000003,2306.855477
weekday,04:00,05:00,62000004,50000001,2690.298436
weekday,04:00,05:00,50000001,62000004,4018.241028
weekday,04:00,05:00,62000004,50000002,4124.027006
weekday,04:00,05:00,50000002,62000004,4036.707642
weekday,04:00,05:00,62000004,50000003,3241.259567
weekday,04:00,05:00,50000003,62000004,3378.662802
weekday,04:00,05:00,62000004,50000004,3649.122796
weekday,04:00,05:00,50000004,62000004,3687.627163
weekday,04:00,05:00,62000004,50000005,2453.427316
weekday,04:00,05:00,50000005,62000004,2398.494555
weekday,04:00,05:00,62000004,50000006,1641.688154
weekday,04:00,05:00,50000006,62000004,4815.773508
weekday,04:00,05:00,62000004,50000007,4424.152319
weekday,04:00,05:00,50000007,62000004,3022.534238
weekday,04:00,05:00,62000004,50000008,4459.430726
weekday,04:00,05:00,50000008,62000004,2201.303312
weekday,04:00,05:00,62000004,50000009,2461.689256
weekday,04:00,05:00,50000009,62000004,2340.881479
weekday,04:00,05:00,62000005,50000001,4864.772008
weekday,04:00,05:00,50000001,62000005,3179.948191
weekday,04:00,05:00,62000005,50000002,3265.199609
weekday,04:00,05:00,50000002,62000005,2130.625179
weekday,04:00,05:00,62000005,50000003,3462.799755
weekday,04:00,05:00,50000003,62000005,5883.331683
weekday,04:00,05:00,62000005,50000004,2015.329942
weekday,04:00,05:00,50000004,62000005,3429.526778
weekday,04:00,05:00,62000005,50000005,2488.199231
weekday,04:00,05:00,50000005,62000005,2195.824629
weekday,04:00,05:00,62000005,50000006,1884.607416
weekday,04:00,05:00,50000006,62000005,1988.051095
weekday,04:00,05:00,62000005,50000007,2622.986257
weekday,04:00,05:00,50000007,62000005,4399.005605
weekday,04:00,05:00,62000005,50000008,6096.795169
weekday,04:00,05:00,50000008,62000005,3757.335075
weekday,04:00,05:00,62000005,50000009,3109.583065
weekday,04:00,05:00,50000009,62000005,2925.308504
weekday,04:00,05:00,62000001,62000001,29169.517553
weekday,04:00,05:00,62000002,62000002,20870.119840
weekday,04:00,05:00,62000003,62000003,24429.901898
weekday,04:00,05:00,62000004,62000004,26534.130151
weekday,04:00,05:00,62000005,62000005,25857.684289
weekday,04:00,05:00,50000001,50000001,28248.025871
weekday,04:00,05:00,50000002,50000002,27443.955249
weekday,04:00,05:00,50000003,50000003,26699.450511
weekday,04:00,05:00,50000004,50000004,22550.699332
weekday,04:00,05:00,50000005,50000005,23225.082272
weekday,04:00,05:00,50000006,50000006,23251.589633
weekday,04:00,05:00,50000007,50000007,25699.928080
weekday,04:00,05:00,50000008,50000008,30307.032508
weekday,04:00,05:00,50000009,50000009,26618.882813
weekday,05:00,06:00,62000001,50000001,4924.927547
weekday,05:00,06:00,50000001,62000001,3372.043652
weekday,05:00,06:00,62000001,50000002,2185.761882
weekday,05:00,06:00,50000002,62000001,3067.573048
weekday,05:00,06:00,62000001,50000003,2513.238463
weekday,05:00,06:00,50000003,62000001,4027.181161
weekday,05:00,06:00,62000001,50000004,3675.070255
weekday,05:00,06:00,50000004,62000001,4563.683376
weekday,05:00,06:00,62000001,50000005,2002.496705
weekday,05:00,06:00,50000005,62000001,3162.904755
weekday,05:00,06:00,62000001,50000006,2435.168307
weekday,05:00,06:00,50000006,62000001,2243.008909
weekday,05:00,06:00,62000001,50000007,4323.233427
weekday,05:00,06:00,50000007,62000001,1998.827046
weekday,05:00,06:00,62000001,50000008,1767.730053
weekday,05:00,06:00,50000008,62000001,2554.104218
